asset_id,vuln_id
asset_5445,CVE-2024-1726
asset_5445,CVE-2024-1538
asset_5445,CVE-2024-1626
asset_5445,CVE-2024-1279
asset_5445,CVE-2024-1653
asset_5445,CVE-2024-1367
asset_5445,CVE-2024-1059
asset_5445,CVE-2024-1134
asset_5445,CVE-2024-1373
asset_5445,CVE-2024-1708
asset_5445,CVE-2024-1028
asset_5445,CVE-2024-1736
asset_5445,CVE-2024-1710
asset_5445,CVE-2024-1460
asset_5445,CVE-2024-1606
asset_5445,CVE-2024-1651
asset_5445,CVE-2024-1601
asset_5445,CVE-2024-1509
asset_5445,CVE-2024-1240
asset_5445,CVE-2024-1380
asset_5445,CVE-2024-1625
asset_5445,CVE-2024-1247
asset_5445,CVE-2024-1261
asset_5445,CVE-2024-1267
asset_5445,CVE-2024-1731
asset_5445,CVE-2024-1323
asset_5445,CVE-2024-1422
asset_5445,CVE-2024-1012
asset_5445,CVE-2024-1446
asset_5445,CVE-2024-1602
asset_5445,CVE-2024-1113
asset_5445,CVE-2024-1570
asset_5445,CVE-2024-1313
asset_5445,CVE-2024-1624
asset_5445,CVE-2024-1265
asset_5445,CVE-2024-1764
asset_5445,CVE-2024-1575
asset_5445,CVE-2024-1121
asset_5445,CVE-2024-1604
asset_5445,CVE-2024-1481
asset_5445,CVE-2024-1563
asset_5445,CVE-2024-1565
asset_5445,CVE-2024-1658
asset_5445,CVE-2024-1103
asset_5446,CVE-2024-1100
asset_5447,CVE-2024-1204
asset_5447,CVE-2024-1142
asset_5447,CVE-2024-1184
asset_5447,CVE-2024-1209
asset_5447,CVE-2024-1634
asset_5447,CVE-2024-1528
asset_5447,CVE-2024-1103
asset_5448,CVE-2024-1024
asset_5449,CVE-2024-1071
asset_5450,CVE-2024-1138
asset_5450,CVE-2024-1060
asset_5450,CVE-2024-1147
asset_5450,CVE-2024-1598
asset_5450,CVE-2024-1107
asset_5450,CVE-2024-1523
asset_5450,CVE-2024-1284
asset_5451,CVE-2024-1267
asset_5451,CVE-2024-1262
asset_5451,CVE-2024-1209
asset_5451,CVE-2024-1119
asset_5451,CVE-2024-1756
asset_5451,CVE-2024-1085
asset_5451,CVE-2024-1086
asset_5451,CVE-2024-1541
asset_5451,CVE-2024-1015
asset_5451,CVE-2024-1233
asset_5451,CVE-2024-1268
asset_5451,CVE-2024-1159
asset_5451,CVE-2024-1102
asset_5451,CVE-2024-1661
asset_5451,CVE-2024-1343
asset_5451,CVE-2024-1238
asset_5451,CVE-2024-1480
asset_5451,CVE-2024-1014
asset_5451,CVE-2024-1338
asset_5451,CVE-2024-1079
asset_5451,CVE-2024-1487
asset_5451,CVE-2024-1787
asset_5451,CVE-2024-1365
asset_5451,CVE-2024-1115
asset_5451,CVE-2024-1416
asset_5451,CVE-2024-1018
asset_5451,CVE-2024-1081
asset_5451,CVE-2024-1276
asset_5451,CVE-2024-1123
asset_5452,CVE-2024-1677
asset_5453,CVE-2024-1689
asset_5453,CVE-2024-1555
asset_5453,CVE-2024-1241
asset_5453,CVE-2024-1258
asset_5453,CVE-2024-1433
asset_5453,CVE-2024-1444
asset_5453,CVE-2024-1665
asset_5453,CVE-2024-1539
asset_5453,CVE-2024-1348
asset_5454,CVE-2024-1443
asset_5455,CVE-2024-1604
asset_5455,CVE-2024-1405
asset_5455,CVE-2024-1675
asset_5455,CVE-2024-1322
asset_5455,CVE-2024-1158
asset_5456,CVE-2024-1706
asset_5456,CVE-2024-1727
asset_5456,CVE-2024-1454
asset_5456,CVE-2024-1311
asset_5457,CVE-2024-1047
asset_5457,CVE-2024-1190
asset_5457,CVE-2024-1630
asset_5457,CVE-2024-1405
asset_5457,CVE-2024-1013
asset_5457,CVE-2024-1254
asset_5457,CVE-2024-1152
asset_5457,CVE-2024-1343
asset_5457,CVE-2024-1197
asset_5457,CVE-2024-1196
asset_5457,CVE-2024-1415
asset_5457,CVE-2024-1181
asset_5457,CVE-2024-1367
asset_5457,CVE-2024-1678
asset_5457,CVE-2024-1293
asset_5457,CVE-2024-1046
asset_5457,CVE-2024-1285
asset_5457,CVE-2024-1717
asset_5457,CVE-2024-1094
asset_5457,CVE-2024-1648
asset_5457,CVE-2024-1608
asset_5457,CVE-2024-1070
asset_5457,CVE-2024-1090
asset_5457,CVE-2024-1506
asset_5457,CVE-2024-1342
asset_5457,CVE-2024-1045
asset_5458,CVE-2024-1458
asset_5459,CVE-2024-1654
asset_5459,CVE-2024-1526
asset_5459,CVE-2024-1546
asset_5459,CVE-2024-1353
asset_5459,CVE-2024-1185
asset_5459,CVE-2024-1759
asset_5460,CVE-2024-1546
asset_5460,CVE-2024-1315
asset_5461,CVE-2024-1476
asset_5462,CVE-2024-1427
asset_5463,CVE-2024-1007
asset_5464,CVE-2024-1521
asset_5465,CVE-2024-1207
asset_5466,CVE-2024-1372
asset_5466,CVE-2024-1053
asset_5466,CVE-2024-1695
asset_5467,CVE-2024-1394
asset_5467,CVE-2024-1376
asset_5467,CVE-2024-1095
asset_5467,CVE-2024-1730
asset_5467,CVE-2024-1016
asset_5467,CVE-2024-1539
asset_5467,CVE-2024-1625
asset_5467,CVE-2024-1631
asset_5468,CVE-2024-1041
asset_5468,CVE-2024-1223
asset_5468,CVE-2024-1306
asset_5469,CVE-2024-1633
asset_5469,CVE-2024-1244
asset_5469,CVE-2024-1711
asset_5469,CVE-2024-1198
asset_5470,CVE-2024-1424
asset_5471,CVE-2024-1751
asset_5471,CVE-2024-1336
asset_5471,CVE-2024-1161
asset_5471,CVE-2024-1298
asset_5471,CVE-2024-1653
asset_5472,CVE-2024-1480
asset_5472,CVE-2024-1338
asset_5473,CVE-2024-1588
asset_5474,CVE-2024-1540
asset_5475,CVE-2024-1053
asset_5476,CVE-2024-1456
asset_5476,CVE-2024-1293
asset_5477,CVE-2024-1428
asset_5478,CVE-2024-1017
asset_5479,CVE-2024-1319
asset_5480,CVE-2024-1679
asset_5480,CVE-2024-1647
asset_5480,CVE-2024-1031
asset_5480,CVE-2024-1416
asset_5480,CVE-2024-1761
asset_5480,CVE-2024-1026
asset_5481,CVE-2024-1222
asset_5481,CVE-2024-1425
asset_5481,CVE-2024-1710
asset_5482,CVE-2024-1728
asset_5483,CVE-2024-1143
asset_5483,CVE-2024-1749
asset_5484,CVE-2024-1093
asset_5484,CVE-2024-1218
asset_5484,CVE-2024-1500
asset_5485,CVE-2024-1259
asset_5485,CVE-2024-1142
asset_5486,CVE-2024-1162
asset_5487,CVE-2024-1589
asset_5487,CVE-2024-1055
asset_5488,CVE-2024-1347
asset_5489,CVE-2024-1400
asset_5489,CVE-2024-1695
asset_5489,CVE-2024-1664
asset_5489,CVE-2024-1442
asset_5490,CVE-2024-1089
asset_5490,CVE-2024-1663
asset_5491,CVE-2024-1401
asset_5491,CVE-2024-1047
asset_5492,CVE-2024-1162
asset_5492,CVE-2024-1211
asset_5492,CVE-2024-1376
asset_5492,CVE-2024-1261
asset_5493,CVE-2024-1043
asset_5494,CVE-2024-1204
asset_5494,CVE-2024-1012
asset_5494,CVE-2024-1360
asset_5494,CVE-2024-1536
asset_5494,CVE-2024-1667
asset_5494,CVE-2024-1737
asset_5494,CVE-2024-1675
asset_5495,CVE-2024-1755
asset_5495,CVE-2024-1418
asset_5495,CVE-2024-1449
asset_5495,CVE-2024-1621
asset_5495,CVE-2024-1004
asset_5495,CVE-2024-1638
asset_5496,CVE-2024-1333
asset_5496,CVE-2024-1564
asset_5496,CVE-2024-1773
asset_5496,CVE-2024-1575
asset_5496,CVE-2024-1546
asset_5496,CVE-2024-1273
asset_5496,CVE-2024-1689
asset_5496,CVE-2024-1176
asset_5496,CVE-2024-1466
asset_5496,CVE-2024-1372
asset_5496,CVE-2024-1023
asset_5496,CVE-2024-1597
asset_5496,CVE-2024-1074
asset_5496,CVE-2024-1763
asset_5496,CVE-2024-1259
asset_5496,CVE-2024-1001
asset_5496,CVE-2024-1318
asset_5496,CVE-2024-1598
asset_5496,CVE-2024-1600
asset_5496,CVE-2024-1049
asset_5496,CVE-2024-1055
asset_5496,CVE-2024-1743
asset_5496,CVE-2024-1645
asset_5497,CVE-2024-1459
asset_5497,CVE-2024-1228
asset_5497,CVE-2024-1612
asset_5497,CVE-2024-1481
asset_5498,CVE-2024-1647
asset_5498,CVE-2024-1607
asset_5498,CVE-2024-1490
asset_5498,CVE-2024-1348
asset_5498,CVE-2024-1501
asset_5498,CVE-2024-1634
asset_5498,CVE-2024-1200
asset_5498,CVE-2024-1037
asset_5499,CVE-2024-1104
asset_5500,CVE-2024-1404
asset_5500,CVE-2024-1778
asset_5500,CVE-2024-1254
asset_5500,CVE-2024-1497
asset_5501,CVE-2024-1088
asset_5501,CVE-2024-1037
asset_5501,CVE-2024-1221
asset_5501,CVE-2024-1698
asset_5501,CVE-2024-1633
asset_5501,CVE-2024-1527
asset_5501,CVE-2024-1120
asset_5501,CVE-2024-1409
asset_5501,CVE-2024-1596
asset_5501,CVE-2024-1064
asset_5501,CVE-2024-1472
asset_5501,CVE-2024-1141
asset_5501,CVE-2024-1504
asset_5501,CVE-2024-1351
asset_5501,CVE-2024-1390
asset_5501,CVE-2024-1198
asset_5501,CVE-2024-1299
asset_5501,CVE-2024-1098
asset_5501,CVE-2024-1274
asset_5501,CVE-2024-1536
asset_5501,CVE-2024-1191
asset_5501,CVE-2024-1363
asset_5501,CVE-2024-1260
asset_5501,CVE-2024-1384
asset_5501,CVE-2024-1300
asset_5501,CVE-2024-1501
asset_5501,CVE-2024-1388
asset_5501,CVE-2024-1707
asset_5501,CVE-2024-1400
asset_5502,CVE-2024-1022
asset_5503,CVE-2024-1249
asset_5503,CVE-2024-1157
asset_5504,CVE-2024-1722
asset_5504,CVE-2024-1047
asset_5504,CVE-2024-1400
asset_5504,CVE-2024-1176
asset_5504,CVE-2024-1111
asset_5504,CVE-2024-1515
asset_5504,CVE-2024-1551
asset_5504,CVE-2024-1447
asset_5504,CVE-2024-1103
asset_5504,CVE-2024-1249
asset_5504,CVE-2024-1377
asset_5504,CVE-2024-1296
asset_5504,CVE-2024-1767
asset_5504,CVE-2024-1313
asset_5504,CVE-2024-1774
asset_5504,CVE-2024-1757
asset_5504,CVE-2024-1170
asset_5504,CVE-2024-1053
asset_5504,CVE-2024-1734
asset_5504,CVE-2024-1516
asset_5504,CVE-2024-1721
asset_5505,CVE-2024-1756
asset_5506,CVE-2024-1564
asset_5506,CVE-2024-1280
asset_5506,CVE-2024-1035
asset_5506,CVE-2024-1710
asset_5506,CVE-2024-1285
asset_5507,CVE-2024-1020
asset_5508,CVE-2024-1174
asset_5508,CVE-2024-1656
asset_5508,CVE-2024-1102
asset_5508,CVE-2024-1418
asset_5508,CVE-2024-1063
asset_5508,CVE-2024-1465
asset_5509,CVE-2024-1506
asset_5510,CVE-2024-1336
asset_5511,CVE-2024-1523
asset_5511,CVE-2024-1459
asset_5512,CVE-2024-1063
asset_5512,CVE-2024-1441
asset_5512,CVE-2024-1180
asset_5513,CVE-2024-1107
asset_5514,CVE-2024-1337
asset_5514,CVE-2024-1477
asset_5514,CVE-2024-1706
asset_5514,CVE-2024-1199
asset_5514,CVE-2024-1326
asset_5514,CVE-2024-1467
asset_5514,CVE-2024-1300
asset_5514,CVE-2024-1183
asset_5514,CVE-2024-1023
asset_5514,CVE-2024-1626
asset_5514,CVE-2024-1608
asset_5514,CVE-2024-1768
asset_5514,CVE-2024-1378
asset_5514,CVE-2024-1696
asset_5514,CVE-2024-1765
asset_5514,CVE-2024-1556
asset_5514,CVE-2024-1126
asset_5514,CVE-2024-1196
asset_5514,CVE-2024-1619
asset_5514,CVE-2024-1431
asset_5514,CVE-2024-1017
asset_5514,CVE-2024-1101
asset_5514,CVE-2024-1489
asset_5514,CVE-2024-1758
asset_5514,CVE-2024-1414
asset_5514,CVE-2024-1116
asset_5514,CVE-2024-1307
asset_5514,CVE-2024-1452
asset_5514,CVE-2024-1549
asset_5514,CVE-2024-1741
asset_5514,CVE-2024-1698
asset_5514,CVE-2024-1004
asset_5514,CVE-2024-1213
asset_5514,CVE-2024-1372
asset_5514,CVE-2024-1108
asset_5514,CVE-2024-1194
asset_5514,CVE-2024-1259
asset_5514,CVE-2024-1469
asset_5514,CVE-2024-1180
asset_5514,CVE-2024-1039
asset_5514,CVE-2024-1142
asset_5514,CVE-2024-1509
asset_5514,CVE-2024-1002
asset_5514,CVE-2024-1473
asset_5514,CVE-2024-1181
asset_5514,CVE-2024-1046
asset_5514,CVE-2024-1216
asset_5514,CVE-2024-1335
asset_5514,CVE-2024-1648
asset_5514,CVE-2024-1620
asset_5515,CVE-2024-1634
asset_5516,CVE-2024-1319
asset_5517,CVE-2024-1161
asset_5518,CVE-2024-1208
asset_5518,CVE-2024-1155
asset_5518,CVE-2024-1129
asset_5518,CVE-2024-1199
asset_5518,CVE-2024-1575
asset_5518,CVE-2024-1123
asset_5518,CVE-2024-1232
asset_5518,CVE-2024-1360
asset_5518,CVE-2024-1291
asset_5518,CVE-2024-1136
asset_5518,CVE-2024-1203
asset_5518,CVE-2024-1506
asset_5518,CVE-2024-1664
asset_5518,CVE-2024-1336
asset_5518,CVE-2024-1111
asset_5518,CVE-2024-1509
asset_5518,CVE-2024-1207
asset_5518,CVE-2024-1227
asset_5518,CVE-2024-1272
asset_5519,CVE-2024-1148
asset_5520,CVE-2024-1024
asset_5521,CVE-2024-1689
asset_5522,CVE-2024-1010
asset_5522,CVE-2024-1239
asset_5522,CVE-2024-1310
asset_5522,CVE-2024-1234
asset_5522,CVE-2024-1675
asset_5522,CVE-2024-1512
asset_5522,CVE-2024-1038
asset_5522,CVE-2024-1167
asset_5522,CVE-2024-1596
asset_5522,CVE-2024-1731
asset_5523,CVE-2024-1323
asset_5524,CVE-2024-1356
asset_5524,CVE-2024-1130
asset_5525,CVE-2024-1481
asset_5525,CVE-2024-1250
asset_5525,CVE-2024-1306
asset_5525,CVE-2024-1389
asset_5525,CVE-2024-1407
asset_5526,CVE-2024-1051
asset_5527,CVE-2024-1229
asset_5527,CVE-2024-1678
asset_5527,CVE-2024-1136
asset_5527,CVE-2024-1050
asset_5527,CVE-2024-1602
asset_5527,CVE-2024-1461
asset_5527,CVE-2024-1033
asset_5527,CVE-2024-1360
asset_5527,CVE-2024-1433
asset_5527,CVE-2024-1492
asset_5527,CVE-2024-1659
asset_5527,CVE-2024-1567
asset_5527,CVE-2024-1148
asset_5528,CVE-2024-1585
asset_5529,CVE-2024-1335
asset_5529,CVE-2024-1155
asset_5529,CVE-2024-1467
asset_5529,CVE-2024-1082
asset_5529,CVE-2024-1260
asset_5529,CVE-2024-1726
asset_5529,CVE-2024-1731
asset_5529,CVE-2024-1258
asset_5529,CVE-2024-1154
asset_5529,CVE-2024-1177
asset_5529,CVE-2024-1336
asset_5530,CVE-2024-1629
asset_5530,CVE-2024-1564
asset_5530,CVE-2024-1155
asset_5530,CVE-2024-1626
asset_5530,CVE-2024-1792
asset_5531,CVE-2024-1085
asset_5531,CVE-2024-1232
asset_5531,CVE-2024-1327
asset_5531,CVE-2024-1505
asset_5531,CVE-2024-1567
asset_5531,CVE-2024-1623
asset_5532,CVE-2024-1606
asset_5533,CVE-2024-1532
asset_5533,CVE-2024-1525
asset_5533,CVE-2024-1034
asset_5533,CVE-2024-1428
asset_5533,CVE-2024-1079
asset_5533,CVE-2024-1558
asset_5533,CVE-2024-1588
asset_5533,CVE-2024-1630
asset_5534,CVE-2024-1456
asset_5534,CVE-2024-1535
asset_5535,CVE-2024-1710
asset_5536,CVE-2024-1724
asset_5537,CVE-2024-1083
asset_5537,CVE-2024-1181
asset_5537,CVE-2024-1496
asset_5537,CVE-2024-1151
asset_5537,CVE-2024-1663
asset_5537,CVE-2024-1216
asset_5537,CVE-2024-1781
asset_5537,CVE-2024-1420
asset_5537,CVE-2024-1402
asset_5537,CVE-2024-1027
asset_5538,CVE-2024-1463
asset_5538,CVE-2024-1080
asset_5538,CVE-2024-1423
asset_5538,CVE-2024-1531
asset_5538,CVE-2024-1254
asset_5538,CVE-2024-1496
asset_5538,CVE-2024-1342
asset_5538,CVE-2024-1175
asset_5538,CVE-2024-1529
asset_5538,CVE-2024-1705
asset_5538,CVE-2024-1409
asset_5538,CVE-2024-1471
asset_5538,CVE-2024-1249
asset_5538,CVE-2024-1353
asset_5538,CVE-2024-1021
asset_5538,CVE-2024-1579
asset_5538,CVE-2024-1440
asset_5538,CVE-2024-1247
asset_5538,CVE-2024-1773
asset_5538,CVE-2024-1678
asset_5538,CVE-2024-1729
asset_5538,CVE-2024-1143
asset_5538,CVE-2024-1326
asset_5538,CVE-2024-1788
asset_5538,CVE-2024-1278
asset_5538,CVE-2024-1210
asset_5538,CVE-2024-1358
asset_5538,CVE-2024-1562
asset_5538,CVE-2024-1037
asset_5539,CVE-2024-1112
asset_5539,CVE-2024-1119
asset_5539,CVE-2024-1014
asset_5539,CVE-2024-1792
asset_5539,CVE-2024-1784
asset_5539,CVE-2024-1673
asset_5539,CVE-2024-1725
asset_5539,CVE-2024-1736
asset_5539,CVE-2024-1437
asset_5539,CVE-2024-1560
asset_5539,CVE-2024-1728
asset_5539,CVE-2024-1148
asset_5539,CVE-2024-1692
asset_5539,CVE-2024-1471
asset_5539,CVE-2024-1064
asset_5539,CVE-2024-1177
asset_5539,CVE-2024-1315
asset_5539,CVE-2024-1164
asset_5539,CVE-2024-1573
asset_5539,CVE-2024-1078
asset_5539,CVE-2024-1576
asset_5539,CVE-2024-1744
asset_5539,CVE-2024-1179
asset_5539,CVE-2024-1451
asset_5539,CVE-2024-1555
asset_5539,CVE-2024-1087
asset_5539,CVE-2024-1263
asset_5539,CVE-2024-1359
asset_5540,CVE-2024-1513
asset_5541,CVE-2024-1015
asset_5541,CVE-2024-1208
asset_5541,CVE-2024-1523
asset_5541,CVE-2024-1572
asset_5541,CVE-2024-1729
asset_5541,CVE-2024-1322
asset_5541,CVE-2024-1671
asset_5541,CVE-2024-1302
asset_5541,CVE-2024-1530
asset_5541,CVE-2024-1274
asset_5541,CVE-2024-1647
asset_5542,CVE-2024-1013
asset_5543,CVE-2024-1675
asset_5544,CVE-2024-1025
asset_5544,CVE-2024-1565
asset_5544,CVE-2024-1684
asset_5545,CVE-2024-1758
asset_5545,CVE-2024-1316
asset_5545,CVE-2024-1565
asset_5545,CVE-2024-1476
asset_5545,CVE-2024-1101
asset_5545,CVE-2024-1318
asset_5545,CVE-2024-1349
asset_5545,CVE-2024-1513
asset_5545,CVE-2024-1049
asset_5546,CVE-2024-1673
asset_5546,CVE-2024-1787
asset_5547,CVE-2024-1670
asset_5548,CVE-2024-1056
asset_5548,CVE-2024-1590
asset_5548,CVE-2024-1566
asset_5548,CVE-2024-1138
asset_5548,CVE-2024-1773
asset_5549,CVE-2024-1118
asset_5550,CVE-2024-1595
asset_5550,CVE-2024-1031
asset_5550,CVE-2024-1219
asset_5550,CVE-2024-1191
asset_5550,CVE-2024-1650
asset_5550,CVE-2024-1097
asset_5550,CVE-2024-1637
asset_5550,CVE-2024-1359
asset_5550,CVE-2024-1282
asset_5550,CVE-2024-1268
asset_5550,CVE-2024-1629
asset_5551,CVE-2024-1240
asset_5552,CVE-2024-1191
asset_5552,CVE-2024-1510
asset_5552,CVE-2024-1694
asset_5552,CVE-2024-1264
asset_5552,CVE-2024-1053
asset_5552,CVE-2024-1180
asset_5552,CVE-2024-1759
asset_5553,CVE-2024-1329
asset_5553,CVE-2024-1544
asset_5553,CVE-2024-1392
asset_5553,CVE-2024-1327
asset_5553,CVE-2024-1726
asset_5553,CVE-2024-1421
asset_5553,CVE-2024-1242
asset_5553,CVE-2024-1596
asset_5553,CVE-2024-1766
asset_5553,CVE-2024-1791
asset_5553,CVE-2024-1167
asset_5553,CVE-2024-1062
asset_5553,CVE-2024-1797
asset_5553,CVE-2024-1078
asset_5553,CVE-2024-1488
asset_5553,CVE-2024-1126
asset_5553,CVE-2024-1615
asset_5553,CVE-2024-1215
asset_5553,CVE-2024-1727
asset_5553,CVE-2024-1678
asset_5553,CVE-2024-1579
asset_5553,CVE-2024-1188
asset_5553,CVE-2024-1351
asset_5553,CVE-2024-1538
asset_5553,CVE-2024-1767
asset_5553,CVE-2024-1015
asset_5554,CVE-2024-1196
asset_5554,CVE-2024-1199
asset_5554,CVE-2024-1067
asset_5554,CVE-2024-1592
asset_5555,CVE-2024-1319
asset_5555,CVE-2024-1413
asset_5555,CVE-2024-1695
asset_5555,CVE-2024-1624
asset_5555,CVE-2024-1451
asset_5556,CVE-2024-1670
asset_5557,CVE-2024-1405
asset_5557,CVE-2024-1039
asset_5557,CVE-2024-1071
asset_5557,CVE-2024-1236
asset_5558,CVE-2024-1524
asset_5558,CVE-2024-1024
asset_5558,CVE-2024-1541
asset_5559,CVE-2024-1245
asset_5559,CVE-2024-1127
asset_5559,CVE-2024-1458
asset_5559,CVE-2024-1155
asset_5559,CVE-2024-1685
asset_5559,CVE-2024-1318
asset_5559,CVE-2024-1003
asset_5559,CVE-2024-1118
asset_5560,CVE-2024-1027
asset_5560,CVE-2024-1657
asset_5560,CVE-2024-1054
asset_5560,CVE-2024-1056
asset_5560,CVE-2024-1248
asset_5560,CVE-2024-1360
asset_5560,CVE-2024-1227
asset_5560,CVE-2024-1260
asset_5560,CVE-2024-1767
asset_5560,CVE-2024-1156
asset_5560,CVE-2024-1454
asset_5560,CVE-2024-1774
asset_5560,CVE-2024-1304
asset_5560,CVE-2024-1257
asset_5560,CVE-2024-1060
asset_5560,CVE-2024-1614
asset_5560,CVE-2024-1544
asset_5560,CVE-2024-1736
asset_5560,CVE-2024-1446
asset_5560,CVE-2024-1275
asset_5560,CVE-2024-1023
asset_5560,CVE-2024-1431
asset_5560,CVE-2024-1729
asset_5560,CVE-2024-1506
asset_5560,CVE-2024-1339
asset_5560,CVE-2024-1575
asset_5560,CVE-2024-1225
asset_5560,CVE-2024-1740
asset_5560,CVE-2024-1461
asset_5560,CVE-2024-1287
asset_5561,CVE-2024-1121
asset_5562,CVE-2024-1279
asset_5563,CVE-2024-1081
asset_5564,CVE-2024-1079
asset_5564,CVE-2024-1002
asset_5564,CVE-2024-1283
asset_5564,CVE-2024-1445
asset_5564,CVE-2024-1110
asset_5564,CVE-2024-1579
asset_5565,CVE-2024-1432
asset_5566,CVE-2024-1637
asset_5567,CVE-2024-1213
asset_5567,CVE-2024-1388
asset_5567,CVE-2024-1673
asset_5567,CVE-2024-1763
asset_5567,CVE-2024-1382
asset_5568,CVE-2024-1470
asset_5569,CVE-2024-1468
asset_5569,CVE-2024-1121
asset_5569,CVE-2024-1762
asset_5569,CVE-2024-1226
asset_5569,CVE-2024-1498
asset_5569,CVE-2024-1103
asset_5569,CVE-2024-1182
asset_5569,CVE-2024-1746
asset_5569,CVE-2024-1228
asset_5569,CVE-2024-1329
asset_5569,CVE-2024-1041
asset_5569,CVE-2024-1157
asset_5569,CVE-2024-1597
asset_5569,CVE-2024-1563
asset_5569,CVE-2024-1250
asset_5569,CVE-2024-1659
asset_5569,CVE-2024-1721
asset_5569,CVE-2024-1381
asset_5569,CVE-2024-1347
asset_5570,CVE-2024-1089
asset_5570,CVE-2024-1238
asset_5570,CVE-2024-1334
asset_5570,CVE-2024-1704
asset_5570,CVE-2024-1408
asset_5570,CVE-2024-1256
asset_5571,CVE-2024-1658
asset_5571,CVE-2024-1616
asset_5571,CVE-2024-1199
asset_5572,CVE-2024-1508
asset_5572,CVE-2024-1685
asset_5572,CVE-2024-1411
asset_5572,CVE-2024-1286
asset_5572,CVE-2024-1690
asset_5573,CVE-2024-1626
asset_5574,CVE-2024-1407
asset_5574,CVE-2024-1450
asset_5574,CVE-2024-1576
asset_5574,CVE-2024-1092
asset_5574,CVE-2024-1559
asset_5574,CVE-2024-1007
asset_5575,CVE-2024-1492
asset_5575,CVE-2024-1064
asset_5575,CVE-2024-1230
asset_5575,CVE-2024-1564
asset_5575,CVE-2024-1297
asset_5575,CVE-2024-1091
asset_5575,CVE-2024-1087
asset_5576,CVE-2024-1248
asset_5576,CVE-2024-1336
asset_5576,CVE-2024-1702
asset_5576,CVE-2024-1378
asset_5576,CVE-2024-1275
asset_5576,CVE-2024-1518
asset_5576,CVE-2024-1507
asset_5576,CVE-2024-1322
asset_5576,CVE-2024-1232
asset_5576,CVE-2024-1417
asset_5576,CVE-2024-1667
asset_5576,CVE-2024-1546
asset_5576,CVE-2024-1655
asset_5576,CVE-2024-1458
asset_5576,CVE-2024-1719
asset_5576,CVE-2024-1093
asset_5576,CVE-2024-1233
asset_5576,CVE-2024-1109
asset_5576,CVE-2024-1074
asset_5577,CVE-2024-1468
asset_5577,CVE-2024-1320
asset_5577,CVE-2024-1195
asset_5577,CVE-2024-1200
asset_5577,CVE-2024-1117
asset_5577,CVE-2024-1277
asset_5577,CVE-2024-1645
asset_5577,CVE-2024-1235
asset_5577,CVE-2024-1766
asset_5577,CVE-2024-1174
asset_5577,CVE-2024-1737
asset_5577,CVE-2024-1633
asset_5577,CVE-2024-1417
asset_5577,CVE-2024-1109
asset_5577,CVE-2024-1558
asset_5577,CVE-2024-1567
asset_5577,CVE-2024-1262
asset_5577,CVE-2024-1275
asset_5577,CVE-2024-1681
asset_5577,CVE-2024-1416
asset_5577,CVE-2024-1605
asset_5577,CVE-2024-1001
asset_5577,CVE-2024-1666
asset_5578,CVE-2024-1179
asset_5578,CVE-2024-1254
asset_5578,CVE-2024-1632
asset_5578,CVE-2024-1353
asset_5578,CVE-2024-1352
asset_5578,CVE-2024-1317
asset_5579,CVE-2024-1732
asset_5580,CVE-2024-1601
asset_5581,CVE-2024-1627
asset_5581,CVE-2024-1004
asset_5581,CVE-2024-1710
asset_5582,CVE-2024-1095
asset_5583,CVE-2024-1573
asset_5584,CVE-2024-1768
asset_5584,CVE-2024-1661
asset_5584,CVE-2024-1352
asset_5584,CVE-2024-1374
asset_5585,CVE-2024-1089
asset_5585,CVE-2024-1091
asset_5585,CVE-2024-1083
asset_5585,CVE-2024-1558
asset_5585,CVE-2024-1041
asset_5585,CVE-2024-1254
asset_5585,CVE-2024-1552
asset_5585,CVE-2024-1604
asset_5585,CVE-2024-1283
asset_5586,CVE-2024-1345
asset_5587,CVE-2024-1038
asset_5588,CVE-2024-1655
asset_5588,CVE-2024-1394
asset_5588,CVE-2024-1276
asset_5588,CVE-2024-1758
asset_5588,CVE-2024-1248
asset_5588,CVE-2024-1447
asset_5588,CVE-2024-1667
asset_5588,CVE-2024-1743
asset_5588,CVE-2024-1544
asset_5588,CVE-2024-1483
asset_5588,CVE-2024-1283
asset_5588,CVE-2024-1592
asset_5589,CVE-2024-1209
asset_5589,CVE-2024-1766
asset_5589,CVE-2024-1723
asset_5589,CVE-2024-1598
asset_5589,CVE-2024-1761
asset_5589,CVE-2024-1278
asset_5589,CVE-2024-1391
asset_5590,CVE-2024-1646
asset_5590,CVE-2024-1469
asset_5591,CVE-2024-1316
asset_5592,CVE-2024-1702
asset_5592,CVE-2024-1364
asset_5593,CVE-2024-1024
asset_5593,CVE-2024-1698
asset_5593,CVE-2024-1536
asset_5593,CVE-2024-1529
asset_5593,CVE-2024-1405
asset_5594,CVE-2024-1681
asset_5595,CVE-2024-1073
asset_5596,CVE-2024-1688
asset_5597,CVE-2024-1473
asset_5597,CVE-2024-1668
asset_5597,CVE-2024-1269
asset_5597,CVE-2024-1308
asset_5597,CVE-2024-1245
asset_5597,CVE-2024-1359
asset_5597,CVE-2024-1132
asset_5597,CVE-2024-1487
asset_5597,CVE-2024-1331
asset_5597,CVE-2024-1218
asset_5597,CVE-2024-1433
asset_5597,CVE-2024-1312
asset_5597,CVE-2024-1629
asset_5597,CVE-2024-1422
asset_5597,CVE-2024-1173
asset_5598,CVE-2024-1338
asset_5599,CVE-2024-1267
asset_5599,CVE-2024-1462
